BASE_COORD,INSTRUMENT_MODEL,LIBRARY_LAYOUT,LIBRARY_NAME,LIBRARY_SELECTION,LIBRARY_SOURCE,LIBRARY_STRATEGY,PLATFORM,PRIMARY_ID,READ_CLASS,READ_INDEX,READ_LABEL,READ_TYPE,SAMPLE_BioSample,SAMPLE_EXTERNAL_ID,SAMPLE_PRIMARY_ID,SAMPLE_SUBMITTER_ID,SAMPLE_TITLE,SAMPLE_collection_date,SAMPLE_isolation_source,SCIENTIFIC_NAME,STUDY_ABSTRACT,STUDY_BioProject,STUDY_EXTERNAL_ID,STUDY_PRIMARY_ID,STUDY_SUBMITTER_ID,STUDY_TITLE,SUBMITTER_ID,TAXON_ID
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERS180336, ERA167131, ERR178885, ERX155031",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889082,SAMEA1889082,ERS180336,27.O.98,Salmonella enterica subsp. enterica serovar Agona; SF_H6637,1998,Human,Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","ena-EXPERIMENT-UCC-09-10-2012-18:51:36:989-26, 27.O.98, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERA167131, ERS180337, ERX155032, ERR178886",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889058,SAMEA1889058,ERS180337,28.O.08,Salmonella enterica subsp. enterica serovar Agona; SF_08-0333,2008,Unknown,Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","28.O.08, Genomic analysis of a recently emerged serovar of Salmonella, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:990-27",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERA167131, ERR178887, ERS180338, ERX155033",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889056,SAMEA1889056,ERS180338,29.O.08,Salmonella enterica subsp. enterica serovar Agona; SF_08-0443,2008,Unknown,Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","ena-EXPERIMENT-UCC-09-10-2012-18:51:36:990-28, 29.O.08, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERX155034, ERR178888, ERS180339, ERA167131",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889035,SAMEA1889035,ERS180339,30.H.04,Salmonella enterica subsp. enterica serovar Agona; MC_04-0873,2004,Human(Feces),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","30.H.04, Genomic analysis of a recently emerged serovar of Salmonella, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:991-29",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERA167131, ERX155035, ERR178889, ERS180340",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889033,SAMEA1889033,ERS180340,31.H.09,Salmonella enterica subsp. enterica serovar Agona; DBS_20090595,2009,Human(Feces),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","31.H.09, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:991-30, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERX155036, ERP001848, ERA167131, ERR178890, ERS180341",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889086,SAMEA1889086,ERS180341,32.A.00,Salmonella enterica subsp. enterica serovar Agona; WR-00-06755,2000,Animal(Camel),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","ena-EXPERIMENT-UCC-09-10-2012-18:51:36:991-31, 32.A.00, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERX155037, ERA167131, ERS180342, ERR178891, ERP001848",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889071,SAMEA1889071,ERS180342,33.A.05,Salmonella enterica subsp. enterica serovar Agona; WR-05-02138,2005,Animal(Gyrfalcon),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","Genomic analysis of a recently emerged serovar of Salmonella, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:992-32, 33.A.05",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERS180343, ERA167131, ERX155038, ERR178892",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889042,SAMEA1889042,ERS180343,34.H.09,Salmonella enterica subsp. enterica serovar Agona; DBS_20091706,2009,Human(Urine),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","34.H.09, Genomic analysis of a recently emerged serovar of Salmonella, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:992-33",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERR178893, ERP001848, ERA167131, ERS180344, ERX155039",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889027,SAMEA1889027,ERS180344,35.H.08,Salmonella enterica subsp. enterica serovar Agona; CS_CC08.043,2008,Human,Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","ena-EXPERIMENT-UCC-09-10-2012-18:51:36:992-34, 35.H.08, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERA167131, ERR178894, ERS180345, ERX155040",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889084,SAMEA1889084,ERS180345,36.H.00,Salmonella enterica subsp. enterica serovar Agona; DBS_20005023,2000,Human(Feces),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","ena-EXPERIMENT-UCC-09-10-2012-18:51:36:993-35, 36.H.00, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERA167131, ERR178895, ERX155041, ERS180346",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889085,SAMEA1889085,ERS180346,37.F.02,Salmonella enterica subsp. enterica serovar Agona; WR-02-00958,2002,Food(Aniseed),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","ena-EXPERIMENT-UCC-09-10-2012-18:51:36:993-36, 37.F.02, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERA167131, ERX155042, ERS180347, ERR178896",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889070,SAMEA1889070,ERS180347,38.O.03,Salmonella enterica subsp. enterica serovar Agona; WR-03-01399,2003,Human(Feces),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","ena-EXPERIMENT-UCC-09-10-2012-18:51:36:994-37, 38.O.03, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERA167131, ERX155043, ERR178897, ERS180348",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889040,SAMEA1889040,ERS180348,39.O.03,Salmonella enterica subsp. enterica serovar Agona; WR-03-03389,2003,Human(Feces),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","Genomic analysis of a recently emerged serovar of Salmonella, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:994-38, 39.O.03",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERS180349, ERP001848, ERA167131, ERX155044, ERR178898",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889037,SAMEA1889037,ERS180349,40.E.08,Salmonella enterica subsp. enterica serovar Agona; MC_08-0770,2008,Environment,Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","40.E.08, Genomic analysis of a recently emerged serovar of Salmonella, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:994-39",58095
